bash-completion,2.11-3,3,bash-completion-2.11-3-any.chi.zst,b/bash-completion-2.11-3-any.chi.zst
bashish,2.2.4-2,2,bashish-2.2.4-2-x86_64.chi.zst,b/bashish-2.2.4-2-x86_64.chi.zst
bashtop,0.9.25-1,1,bashtop-0.9.25-1-any.chi.zst,b/bashtop-0.9.25-1-any.chi.zst
bat,0.23.0-3,3,bat-0.23.0-3-x86_64.chi.zst,b/bat-0.23.0-3-x86_64.chi.zst
bazel,6.3.2-1,1,bazel-6.3.2-1-x86_64.chi.zst,b/bazel-6.3.2-1-x86_64.chi.zst
bbv-webpy,0.62-2,2,bbv-webpy-0.62-2-any.chi.zst,b/bbv-webpy-0.62-2-any.chi.zst
bc,1.07.1-4,4,bc-1.07.1-4-x86_64.chi.zst,b/bc-1.07.1-4-x86_64.chi.zst
bcc,0.24.0-1,1,bcc-0.24.0-1-x86_64.chi.zst,b/bcc-0.24.0-1-x86_64.chi.zst
bcg729,1.1.1-1,1,bcg729-1.1.1-1-x86_64.chi.zst,b/bcg729-1.1.1-1-x86_64.chi.zst
betterlockscreen,4.0.4-2,2,betterlockscreen-4.0.4-2-any.chi.zst,b/betterlockscreen-4.0.4-2-any.chi.zst
biber,1%3A2.14-2,2,biber-1%3A2.14-2-any.chi.zst,b/biber-1%3A2.14-2-any.chi.zst
big-snow,23.07.11-1907,1907,big-snow-23.07.11-1907-any.chi.zst,b/big-snow-23.07.11-1907-any.chi.zst
big-store,23.08.13-1110,1110,big-store-23.08.13-1110-any.chi.zst,b/big-store-23.08.13-1110-any.chi.zst
bigbashview,3.8.1_2023_08_13_11_44-2,2,bigbashview-3.8.1_2023_08_13_11_44-2-any.chi.zst,b/bigbashview-3.8.1_2023_08_13_11_44-2-any.chi.zst
bigcontrolcenter,2023_08_14-0907,0907,bigcontrolcenter-2023_08_14-0907-any.chi.zst,b/bigcontrolcenter-2023_08_14-0907-any.chi.zst
bigcontrolcenter-base,23.08.14-0913,0913,bigcontrolcenter-base-23.08.14-0913-any.chi.zst,b/bigcontrolcenter-base-23.08.14-0913-any.chi.zst
biglinux-apps-rename,23.07.22-0559,0559,biglinux-apps-rename-23.07.22-0559-any.chi.zst,b/biglinux-apps-rename-23.07.22-0559-any.chi.zst
biglinux-base-icons,23.07.10-2308,2308,biglinux-base-icons-23.07.10-2308-any.chi.zst,b/biglinux-base-icons-23.07.10-2308-any.chi.zst
biglinux-config,2023_08_14-0853,0853,biglinux-config-2023_08_14-0853-any.chi.zst,b/biglinux-config-2023_08_14-0853-any.chi.zst
biglinux-icons-material,23.08.13-1525,1525,biglinux-icons-material-23.08.13-1525-any.chi.zst,b/biglinux-icons-material-23.08.13-1525-any.chi.zst
biglinux-webapps,23.07.22-1922,1922,biglinux-webapps-23.07.22-1922-any.chi.zst,b/biglinux-webapps-23.07.22-1922-any.chi.zst
biglinux-zsh-config,23.07.17-2234,2234,biglinux-zsh-config-23.07.17-2234-any.chi.zst,b/biglinux-zsh-config-23.07.17-2234-any.chi.zst
bind,9.18.17-1,1,bind-9.18.17-1-x86_64.chi.zst,b/bind-9.18.17-1-x86_64.chi.zst
bind-tools,9.16.5-1,1,bind-tools-9.16.5-1-x86_64.chi.zst,b/bind-tools-9.16.5-1-x86_64.chi.zst
bing,1.3.5-4,4,bing-1.3.5-4-x86_64.chi.zst,b/bing-1.3.5-4-x86_64.chi.zst
binutils,2.41-3,3,binutils-2.41-3-x86_64.chi.zst,b/binutils-2.41-3-x86_64.chi.zst
bison,3.8.2-6,6,bison-3.8.2-6-x86_64.chi.zst,b/bison-3.8.2-6-x86_64.chi.zst
blas,3.11.0-2,2,blas-3.11.0-2-x86_64.chi.zst,b/blas-3.11.0-2-x86_64.chi.zst
blfs-bootscripts,20200404-1.chi.zst,1.chi.zst,blfs-bootscripts-20200404-1.chi.zst,b/blfs-bootscripts-20200404-1.chi.zst
bliss,0.77-2,2,bliss-0.77-2-x86_64.chi.zst,b/bliss-0.77-2-x86_64.chi.zst
blockdiag,3.0.0-1,1,blockdiag-3.0.0-1-any.chi.zst,b/blockdiag-3.0.0-1-any.chi.zst
blosc,1.21.3-1,1,blosc-1.21.3-1-x86_64.chi.zst,b/blosc-1.21.3-1-x86_64.chi.zst
blueberry,1.4.8-1,1,blueberry-1.4.8-1-any.chi.zst,b/blueberry-1.4.8-1-any.chi.zst
bluedevil,1%3A5.27.7-1,1,bluedevil-1%3A5.27.7-1-x86_64.chi.zst,b/bluedevil-1%3A5.27.7-1-x86_64.chi.zst
bluefish,2.2.11-1,1,bluefish-2.2.11-1-x86_64.chi.zst,b/bluefish-2.2.11-1-x86_64.chi.zst
blueman,2.3.5-2,2,blueman-2.3.5-2-x86_64.chi.zst,b/blueman-2.3.5-2-x86_64.chi.zst
bluez,5.68-1,1,bluez-5.68-1-x86_64.chi.zst,b/bluez-5.68-1-x86_64.chi.zst
bluez-cups,5.66-1,1,bluez-cups-5.66-1-x86_64.chi.zst,b/bluez-cups-5.66-1-x86_64.chi.zst
bluez-hid2hci,5.66-1,1,bluez-hid2hci-5.66-1-x86_64.chi.zst,b/bluez-hid2hci-5.66-1-x86_64.chi.zst
bluez-libs,5.68-1,1,bluez-libs-5.68-1-x86_64.chi.zst,b/bluez-libs-5.68-1-x86_64.chi.zst
bluez-qt,5.108.0-1,1,bluez-qt-5.108.0-1-x86_64.chi.zst,b/bluez-qt-5.108.0-1-x86_64.chi.zst
bluez-tools,0.2.0-5,5,bluez-tools-0.2.0-5-x86_64.chi.zst,b/bluez-tools-0.2.0-5-x86_64.chi.zst
bluez-utils,5.68-1,1,bluez-utils-5.68-1-x86_64.chi.zst,b/bluez-utils-5.68-1-x86_64.chi.zst
blur-effect,1.1.3-2,2,blur-effect-1.1.3-2-x86_64.chi.zst,b/blur-effect-1.1.3-2-x86_64.chi.zst
bogofilter,1.2.5-2,2,bogofilter-1.2.5-2-x86_64.chi.zst,b/bogofilter-1.2.5-2-x86_64.chi.zst
bolt,0.9.5-1,1,bolt-0.9.5-1-x86_64.chi.zst,b/bolt-0.9.5-1-x86_64.chi.zst
boost,1.78.0-2,2,boost-1.78.0-2-x86_64.chi.zst,b/boost-1.78.0-2-x86_64.chi.zst
boost-libs,1.81.0-7,7,boost-libs-1.81.0-7-x86_64.chi.zst,b/boost-libs-1.81.0-7-x86_64.chi.zst
bootstrap,5.3.1-1,1,bootstrap-5.3.1-1-any.chi.zst,b/bootstrap-5.3.1-1-any.chi.zst
box2d,2.4.1-1,1,box2d-2.4.1-1-x86_64.chi.zst,b/box2d-2.4.1-1-x86_64.chi.zst
bpython,0.19-1,1,bpython-0.19-1-any.chi.zst,b/bpython-0.19-1-any.chi.zst
brasero,3.12.2%2B65%2Bgb14df0a8-2,2,brasero-3.12.2%2B65%2Bgb14df0a8-2-x86_64.chi.zst,b/brasero-3.12.2%2B65%2Bgb14df0a8-2-x86_64.chi.zst
brave-browser,1.56.20-1,1,brave-browser-1.56.20-1-x86_64.chi.zst,b/brave-browser-1.56.20-1-x86_64.chi.zst
breeze,5.27.7-1,1,breeze-5.27.7-1-x86_64.chi.zst,b/breeze-5.27.7-1-x86_64.chi.zst
breeze-gtk,5.27.7-1,1,breeze-gtk-5.27.7-1-any.chi.zst,b/breeze-gtk-5.27.7-1-any.chi.zst
breeze-icons,5.108.0-1,1,breeze-icons-5.108.0-1-any.chi.zst,b/breeze-icons-5.108.0-1-any.chi.zst
breezy,3.3.3-1,1,breezy-3.3.3-1-x86_64.chi.zst,b/breezy-3.3.3-1-x86_64.chi.zst
brial,1.2.10-2,2,brial-1.2.10-2-x86_64.chi.zst,b/brial-1.2.10-2-x86_64.chi.zst
bridge-utils,1.7.1-1,1,bridge-utils-1.7.1-1-x86_64.chi.zst,b/bridge-utils-1.7.1-1-x86_64.chi.zst
brightnessctl,0.5.1-2,2,brightnessctl-0.5.1-2-x86_64.chi.zst,b/brightnessctl-0.5.1-2-x86_64.chi.zst
brltty,6.6-2,2,brltty-6.6-2-x86_64.chi.zst,b/brltty-6.6-2-x86_64.chi.zst
broadcom-wl,6.30.223.271-469,469,broadcom-wl-6.30.223.271-469-x86_64.chi.zst,b/broadcom-wl-6.30.223.271-469-x86_64.chi.zst
broot,0.18.6-1,1,broot-0.18.6-1-x86_64.chi.zst,b/broot-0.18.6-1-x86_64.chi.zst
brotli,1.0.9-12,12,brotli-1.0.9-12-x86_64.chi.zst,b/brotli-1.0.9-12-x86_64.chi.zst
browserpass,3.0.9-1,1,browserpass-3.0.9-1-x86_64.chi.zst,b/browserpass-3.0.9-1-x86_64.chi.zst
bspwm,0.9.10-3,3,bspwm-0.9.10-3-x86_64.chi.zst,b/bspwm-0.9.10-3-x86_64.chi.zst
btop,1.2.13-1,1,btop-1.2.13-1-x86_64.chi.zst,b/btop-1.2.13-1-x86_64.chi.zst
btrfs-heatmap,9-2,2,btrfs-heatmap-9-2-any.chi.zst,b/btrfs-heatmap-9-2-any.chi.zst
btrfs-progs,6.3.3-1,1,btrfs-progs-6.3.3-1-x86_64.chi.zst,b/btrfs-progs-6.3.3-1-x86_64.chi.zst
bubblewrap,0.8.0-1,1,bubblewrap-0.8.0-1-x86_64.chi.zst,b/bubblewrap-0.8.0-1-x86_64.chi.zst
buildbot,3.5.0-3,3,buildbot-3.5.0-3-any.chi.zst,b/buildbot-3.5.0-3-any.chi.zst
buildbot-common,3.5.0-3,3,buildbot-common-3.5.0-3-any.chi.zst,b/buildbot-common-3.5.0-3-any.chi.zst
bullet,3.24-1,1,bullet-3.24-1-x86_64.chi.zst,b/bullet-3.24-1-x86_64.chi.zst
byzanz,0.3.0.1-5,5,byzanz-0.3.0.1-5-x86_64.chi.zst,b/byzanz-0.3.0.1-5-x86_64.chi.zst
bzip2,1.0.8-5,5,bzip2-1.0.8-5-x86_64.chi.zst,b/bzip2-1.0.8-5-x86_64.chi.zst
c-ares,1.19.1-1,1,c-ares-1.19.1-1-x86_64.chi.zst,c/c-ares-1.19.1-1-x86_64.chi.zst
c-client,2007f-14,14,c-client-2007f-14-x86_64.chi.zst,c/c-client-2007f-14-x86_64.chi.zst
ca-certificates,20220905-1,1,ca-certificates-20220905-1-any.chi.zst,c/ca-certificates-20220905-1-any.chi.zst
ca-certificates-mozilla,3.92-1,1,ca-certificates-mozilla-3.92-1-x86_64.chi.zst,c/ca-certificates-mozilla-3.92-1-x86_64.chi.zst
ca-certificates-utils,20220905-1,1,ca-certificates-utils-20220905-1-any.chi.zst,c/ca-certificates-utils-20220905-1-any.chi.zst
cabal-fmt,0.1.5.1-92,92,cabal-fmt-0.1.5.1-92-x86_64.chi.zst,c/cabal-fmt-0.1.5.1-92-x86_64.chi.zst
cabextract,1.11-1,1,cabextract-1.11-1-x86_64.chi.zst,c/cabextract-1.11-1-x86_64.chi.zst
cairo,1.17.8-2,2,cairo-1.17.8-2-x86_64.chi.zst,c/cairo-1.17.8-2-x86_64.chi.zst
cairo-perl,1.109-3,3,cairo-perl-1.109-3-x86_64.chi.zst,c/cairo-perl-1.109-3-x86_64.chi.zst
cairomm,1.14.4-1,1,cairomm-1.14.4-1-x86_64.chi.zst,c/cairomm-1.14.4-1-x86_64.chi.zst
caja,1.27.0-1,1,caja-1.27.0-1-x86_64.chi.zst,c/caja-1.27.0-1-x86_64.chi.zst
caja-extensions-common,1.27.0-1,1,caja-extensions-common-1.27.0-1-x86_64.chi.zst,c/caja-extensions-common-1.27.0-1-x86_64.chi.zst
caja-image-converter,1.27.0-1,1,caja-image-converter-1.27.0-1-x86_64.chi.zst,c/caja-image-converter-1.27.0-1-x86_64.chi.zst
caja-open-terminal,1.27.0-1,1,caja-open-terminal-1.27.0-1-x86_64.chi.zst,c/caja-open-terminal-1.27.0-1-x86_64.chi.zst
caja-sendto,1.27.0-1,1,caja-sendto-1.27.0-1-x86_64.chi.zst,c/caja-sendto-1.27.0-1-x86_64.chi.zst
caja-share,1.27.0-1,1,caja-share-1.27.0-1-x86_64.chi.zst,c/caja-share-1.27.0-1-x86_64.chi.zst
caja-wallpaper,1.27.0-1,1,caja-wallpaper-1.27.0-1-x86_64.chi.zst,c/caja-wallpaper-1.27.0-1-x86_64.chi.zst
caja-xattr-tags,1.27.0-1,1,caja-xattr-tags-1.27.0-1-x86_64.chi.zst,c/caja-xattr-tags-1.27.0-1-x86_64.chi.zst
cantarell-fonts,1%3A0.303.1-1,1,cantarell-fonts-1%3A0.303.1-1-any.chi.zst,c/cantarell-fonts-1%3A0.303.1-1-any.chi.zst
capitaine-cursors,4-1,1,capitaine-cursors-4-1-any.chi.zst,c/capitaine-cursors-4-1-any.chi.zst
capitaine-cursors,4-2,2,capitaine-cursors-4-2-any.chi.zst,c/capitaine-cursors-4-2-any.chi.zst
capnproto,0.9.1-1,1,capnproto-0.9.1-1-x86_64.chi.zst,c/capnproto-0.9.1-1-x86_64.chi.zst
capstone,4.0.2-7,7,capstone-4.0.2-7-x86_64.chi.zst,c/capstone-4.0.2-7-x86_64.chi.zst
cargo-c,0.6.8-1,1,cargo-c-0.6.8-1-x86_64.chi.zst,c/cargo-c-0.6.8-1-x86_64.chi.zst
caribou,0.4.21%2B75%2Bg8ad9883-5,5,caribou-0.4.21%2B75%2Bg8ad9883-5-x86_64.chi.zst,c/caribou-0.4.21%2B75%2Bg8ad9883-5-x86_64.chi.zst
catatonit,0.1.7-2,2,catatonit-0.1.7-2-x86_64.chi.zst,c/catatonit-0.1.7-2-x86_64.chi.zst
catch2,2.13.9-1,1,catch2-2.13.9-1-any.chi.zst,c/catch2-2.13.9-1-any.chi.zst
cbindgen,0.14.4-1,1,cbindgen-0.14.4-1-x86_64.chi.zst,c/cbindgen-0.14.4-1-x86_64.chi.zst
cblas,3.11.0-2,2,cblas-3.11.0-2-x86_64.chi.zst,c/cblas-3.11.0-2-x86_64.chi.zst
ccache,3.7.11-1,1,ccache-3.7.11-1-x86_64.chi.zst,c/ccache-3.7.11-1-x86_64.chi.zst
ccat,1.1.0-4,4,ccat-1.1.0-4-any.chi.zst,c/ccat-1.1.0-4-any.chi.zst
ccls,0.20220729-3,3,ccls-0.20220729-3-x86_64.chi.zst,c/ccls-0.20220729-3-x86_64.chi.zst
cd-discid,1.4-3,3,cd-discid-1.4-3-x86_64.chi.zst,c/cd-discid-1.4-3-x86_64.chi.zst
cddlib,1%3A0.94m-1,1,cddlib-1%3A0.94m-1-x86_64.chi.zst,c/cddlib-1%3A0.94m-1-x86_64.chi.zst
cdparanoia,10.2-8,8,cdparanoia-10.2-8-x86_64.chi.zst,c/cdparanoia-10.2-8-x86_64.chi.zst
cdrdao,1.2.4-2,2,cdrdao-1.2.4-2-x86_64.chi.zst,c/cdrdao-1.2.4-2-x86_64.chi.zst
cdrtools,3.02a09-5,5,cdrtools-3.02a09-5-x86_64.chi.zst,c/cdrtools-3.02a09-5-x86_64.chi.zst
celt,0.11.3-4,4,celt-0.11.3-4-x86_64.chi.zst,c/celt-0.11.3-4-x86_64.chi.zst
ceph,14.2.8-1,1,ceph-14.2.8-1-x86_64.chi.zst,c/ceph-14.2.8-1-x86_64.chi.zst
ceph-libs,15.2.17-1,1,ceph-libs-15.2.17-1-x86_64.chi.zst,c/ceph-libs-15.2.17-1-x86_64.chi.zst
certbot,2.6.0-1,1,certbot-2.6.0-1-any.chi.zst,c/certbot-2.6.0-1-any.chi.zst
certbot-nginx,2.6.0-1,1,certbot-nginx-2.6.0-1-any.chi.zst,c/certbot-nginx-2.6.0-1-any.chi.zst
cfitsio,1%3A4.3.0-1,1,cfitsio-1%3A4.3.0-1-x86_64.chi.zst,c/cfitsio-1%3A4.3.0-1-x86_64.chi.zst
cgns,4.3.0-3,3,cgns-4.3.0-3-x86_64.chi.zst,c/cgns-4.3.0-3-x86_64.chi.zst
chaotic-keyring,20230616-1,1,chaotic-keyring-20230616-1-any.chi.zst,c/chaotic-keyring-20230616-1-any.chi.zst
chaotic-mirrorlist,20230710-2,2,chaotic-mirrorlist-20230710-2-any.chi.zst,c/chaotic-mirrorlist-20230710-2-any.chi.zst
check,0.15.0-1,1,check-0.15.0-1-x86_64.chi.zst,c/check-0.15.0-1-x86_64.chi.zst
cheese,44.1-1,1,cheese-44.1-1-x86_64.chi.zst,c/cheese-44.1-1-x86_64.chi.zst
chili-caja-admin,1.0.0.20230616-1,1,chili-caja-admin-1.0.0.20230616-1-any.chi.zst,c/chili-caja-admin-1.0.0.20230616-1-any.chi.zst
chili-clonedisk,4.0.1.20230428-1,1,chili-clonedisk-4.0.1.20230428-1-any.chi.zst,c/chili-clonedisk-4.0.1.20230428-1-any.chi.zst
chili-contrib,20221209-1,1,chili-contrib-20221209-1-any.chi.zst,c/chili-contrib-20221209-1-any.chi.zst
chili-iso2usb,1.4.20220526-1,1,chili-iso2usb-1.4.20220526-1-any.chi.zst,c/chili-iso2usb-1.4.20220526-1-any.chi.zst
chili-nautilus-admin,1.0.0.20230616-1,1,chili-nautilus-admin-1.0.0.20230616-1-any.chi.zst,c/chili-nautilus-admin-1.0.0.20230616-1-any.chi.zst
chmlib,0.40-6,6,chmlib-0.40-6-x86_64.chi.zst,c/chmlib-0.40-6-x86_64.chi.zst
chromaprint,1.5.1-7,7,chromaprint-1.5.1-7-x86_64.chi.zst,c/chromaprint-1.5.1-7-x86_64.chi.zst
chromium,115.0.5790.170-1,1,chromium-115.0.5790.170-1-x86_64.chi.zst,c/chromium-115.0.5790.170-1-x86_64.chi.zst
chrono-date,3.0.1-3,3,chrono-date-3.0.1-3-x86_64.chi.zst,c/chrono-date-3.0.1-3-x86_64.chi.zst
cifs-utils,7.0-3,3,cifs-utils-7.0-3-x86_64.chi.zst,c/cifs-utils-7.0-3-x86_64.chi.zst
cinnamon,5.8.4-1,1,cinnamon-5.8.4-1-x86_64.chi.zst,c/cinnamon-5.8.4-1-x86_64.chi.zst
cinnamon-control-center,5.8.2-1,1,cinnamon-control-center-5.8.2-1-x86_64.chi.zst,c/cinnamon-control-center-5.8.2-1-x86_64.chi.zst
cinnamon-desktop,5.8.0-1,1,cinnamon-desktop-5.8.0-1-x86_64.chi.zst,c/cinnamon-desktop-5.8.0-1-x86_64.chi.zst
cinnamon-menus,5.8.0-1,1,cinnamon-menus-5.8.0-1-x86_64.chi.zst,c/cinnamon-menus-5.8.0-1-x86_64.chi.zst
cinnamon-screensaver,5.8.1-1,1,cinnamon-screensaver-5.8.1-1-x86_64.chi.zst,c/cinnamon-screensaver-5.8.1-1-x86_64.chi.zst
cinnamon-session,5.8.1-1,1,cinnamon-session-5.8.1-1-x86_64.chi.zst,c/cinnamon-session-5.8.1-1-x86_64.chi.zst
cinnamon-settings-daemon,5.8.1-1,1,cinnamon-settings-daemon-5.8.1-1-x86_64.chi.zst,c/cinnamon-settings-daemon-5.8.1-1-x86_64.chi.zst
cjs,5.8.0-1,1,cjs-5.8.0-1-x86_64.chi.zst,c/cjs-5.8.0-1-x86_64.chi.zst
clamav,1.0.1-1,1,clamav-1.0.1-1-x86_64.chi.zst,c/clamav-1.0.1-1-x86_64.chi.zst
clang,15.0.7-9,9,clang-15.0.7-9-x86_64.chi.zst,c/clang-15.0.7-9-x86_64.chi.zst
clementine,1.4.0rc2-4,4,clementine-1.4.0rc2-4-x86_64.chi.zst,c/clementine-1.4.0rc2-4-x86_64.chi.zst
clinfo,3.0.21.02.21-1,1,clinfo-3.0.21.02.21-1-x86_64.chi.zst,c/clinfo-3.0.21.02.21-1-x86_64.chi.zst
cliquer,1.22-1,1,cliquer-1.22-1-x86_64.chi.zst,c/cliquer-1.22-1-x86_64.chi.zst
clisp,2.49.93-7,7,clisp-2.49.93-7-x86_64.chi.zst,c/clisp-2.49.93-7-x86_64.chi.zst
cln,1.3.6-2,2,cln-1.3.6-2-x86_64.chi.zst,c/cln-1.3.6-2-x86_64.chi.zst
clonezilla,3.35.2-5,5,clonezilla-3.35.2-5-any.chi.zst,c/clonezilla-3.35.2-5-any.chi.zst
cloud-init,23.1.2-2,2,cloud-init-23.1.2-2-any.chi.zst,c/cloud-init-23.1.2-2-any.chi.zst
cloud-utils,0.31-2,2,cloud-utils-0.31-2-any.chi.zst,c/cloud-utils-0.31-2-any.chi.zst
clucene,2.3.3.4-14,14,clucene-2.3.3.4-14-x86_64.chi.zst,c/clucene-2.3.3.4-14-x86_64.chi.zst
clutter,1.26.4-2,2,clutter-1.26.4-2-x86_64.chi.zst,c/clutter-1.26.4-2-x86_64.chi.zst
clutter-gst,3.0.27-4,4,clutter-gst-3.0.27-4-x86_64.chi.zst,c/clutter-gst-3.0.27-4-x86_64.chi.zst
clutter-gtk,1.8.4-3,3,clutter-gtk-1.8.4-3-x86_64.chi.zst,c/clutter-gtk-1.8.4-3-x86_64.chi.zst
cmake,3.27.1-1,1,cmake-3.27.1-1-x86_64.chi.zst,c/cmake-3.27.1-1-x86_64.chi.zst
cmark,0.30.3-1,1,cmark-0.30.3-1-x86_64.chi.zst,c/cmark-0.30.3-1-x86_64.chi.zst
cmark-gfm,0.29.0.gfm.2-3,3,cmark-gfm-0.29.0.gfm.2-3-x86_64.chi.zst,c/cmark-gfm-0.29.0.gfm.2-3-x86_64.chi.zst
cmatrix,2.0-2,2,cmatrix-2.0-2-x86_64.chi.zst,c/cmatrix-2.0-2-x86_64.chi.zst
cmocka,1.1.5-1,1,cmocka-1.1.5-1-x86_64.chi.zst,c/cmocka-1.1.5-1-x86_64.chi.zst
cmus,2.10.0-4,4,cmus-2.10.0-4-x86_64.chi.zst,c/cmus-2.10.0-4-x86_64.chi.zst
code,1.81.1-1,1,code-1.81.1-1-x86_64.chi.zst,c/code-1.81.1-1-x86_64.chi.zst
codeblocks,20.03-4,4,codeblocks-20.03-4-x86_64.chi.zst,c/codeblocks-20.03-4-x86_64.chi.zst
cogl,1.22.8-2,2,cogl-1.22.8-2-x86_64.chi.zst,c/cogl-1.22.8-2-x86_64.chi.zst
coin,4.0.0.f4e446-3,3,coin-4.0.0.f4e446-3-x86_64.chi.zst,c/coin-4.0.0.f4e446-3-x86_64.chi.zst
colord,1.4.6-1,1,colord-1.4.6-1-x86_64.chi.zst,c/colord-1.4.6-1-x86_64.chi.zst
colord-gtk,0.3.0-2,2,colord-gtk-0.3.0-2-x86_64.chi.zst,c/colord-gtk-0.3.0-2-x86_64.chi.zst
colord-gtk-common,0.3.0-2,2,colord-gtk-common-0.3.0-2-x86_64.chi.zst,c/colord-gtk-common-0.3.0-2-x86_64.chi.zst
colord-gtk4,0.3.0-2,2,colord-gtk4-0.3.0-2-x86_64.chi.zst,c/colord-gtk4-0.3.0-2-x86_64.chi.zst
colord-sane,1.4.6-1,1,colord-sane-1.4.6-1-x86_64.chi.zst,c/colord-sane-1.4.6-1-x86_64.chi.zst
colorgcc,1.4.5-2,2,colorgcc-1.4.5-2-any.chi.zst,c/colorgcc-1.4.5-2-any.chi.zst
compface,1.5.2-9,9,compface-1.5.2-9-x86_64.chi.zst,c/compface-1.5.2-9-x86_64.chi.zst
compiler-rt,15.0.7-2,2,compiler-rt-15.0.7-2-x86_64.chi.zst,c/compiler-rt-15.0.7-2-x86_64.chi.zst
compsize,1.5-1,1,compsize-1.5-1-x86_64.chi.zst,c/compsize-1.5-1-x86_64.chi.zst
confuse,3.3-3,3,confuse-3.3-3-x86_64.chi.zst,c/confuse-3.3-3-x86_64.chi.zst
conmon,1%3A2.1.7-1,1,conmon-1%3A2.1.7-1-x86_64.chi.zst,c/conmon-1%3A2.1.7-1-x86_64.chi.zst
containerd,1.7.2-1,1,containerd-1.7.2-1-x86_64.chi.zst,c/containerd-1.7.2-1-x86_64.chi.zst
containers-common,1%3A0.55.2-1,1,containers-common-1%3A0.55.2-1-any.chi.zst,c/containers-common-1%3A0.55.2-1-any.chi.zst
convertlit,1.8-11,11,convertlit-1.8-11-x86_64.chi.zst,c/convertlit-1.8-11-x86_64.chi.zst
cool-retro-term,1.2.0-3,3,cool-retro-term-1.2.0-3-x86_64.chi.zst,c/cool-retro-term-1.2.0-3-x86_64.chi.zst
coolreader,3.2.39-1,1,coolreader-3.2.39-1-x86_64.chi.zst,c/coolreader-3.2.39-1-x86_64.chi.zst
coordgen,3.0.0-1,1,coordgen-3.0.0-1-x86_64.chi.zst,c/coordgen-3.0.0-1-x86_64.chi.zst
coq,8.15.0-2,2,coq-8.15.0-2-x86_64.chi.zst,c/coq-8.15.0-2-x86_64.chi.zst
coreutils,9.3-1,1,coreutils-9.3-1-x86_64.chi.zst,c/coreutils-9.3-1-x86_64.chi.zst
coturn,4.5.1.3-1,1,coturn-4.5.1.3-1-x86_64.chi.zst,c/coturn-4.5.1.3-1-x86_64.chi.zst
cpio,2.14-1,1,cpio-2.14-1-x86_64.chi.zst,c/cpio-2.14-1-x86_64.chi.zst
cppcheck,2.10.3-2,2,cppcheck-2.10.3-2-x86_64.chi.zst,c/cppcheck-2.10.3-2-x86_64.chi.zst
cppdap,1.58.0-1,1,cppdap-1.58.0-1-x86_64.chi.zst,c/cppdap-1.58.0-1-x86_64.chi.zst
cpu-x,4.5.3-3,3,cpu-x-4.5.3-3-x86_64.chi.zst,c/cpu-x-4.5.3-3-x86_64.chi.zst
cpupower,6.3-4,4,cpupower-6.3-4-x86_64.chi.zst,c/cpupower-6.3-4-x86_64.chi.zst
cracklib,2.9.11-1,1,cracklib-2.9.11-1-x86_64.chi.zst,c/cracklib-2.9.11-1-x86_64.chi.zst
crda,4.14-4,4,crda-4.14-4-x86_64.chi.zst,c/crda-4.14-4-x86_64.chi.zst
criu,3.18-1,1,criu-3.18-1-x86_64.chi.zst,c/criu-3.18-1-x86_64.chi.zst
cronie,1.6.1-1,1,cronie-1.6.1-1-x86_64.chi.zst,c/cronie-1.6.1-1-x86_64.chi.zst
crun,1.8.6-1,1,crun-1.8.6-1-x86_64.chi.zst,c/crun-1.8.6-1-x86_64.chi.zst
crypto%2B%2B,8.8.0-1,1,crypto%2B%2B-8.8.0-1-x86_64.chi.zst,c/crypto%2B%2B-8.8.0-1-x86_64.chi.zst
cryptsetup,2.6.1-3,3,cryptsetup-2.6.1-3-x86_64.chi.zst,c/cryptsetup-2.6.1-3-x86_64.chi.zst
cryptsetup,2.6.1-3.4,3.4,cryptsetup-2.6.1-3.4-x86_64.chi.zst,c/cryptsetup-2.6.1-3.4-x86_64.chi.zst
csound,6.18.1-3,3,csound-6.18.1-3-x86_64.chi.zst,c/csound-6.18.1-3-x86_64.chi.zst
ctags,1%3A6.0.0-1,1,ctags-1%3A6.0.0-1-x86_64.chi.zst,c/ctags-1%3A6.0.0-1-x86_64.chi.zst
ctop,0.7.7-2,2,ctop-0.7.7-2-x86_64.chi.zst,c/ctop-0.7.7-2-x86_64.chi.zst
cuda,11.6.2-1,1,cuda-11.6.2-1-x86_64.chi.zst,c/cuda-11.6.2-1-x86_64.chi.zst
cudnn,8.4.0.27-1,1,cudnn-8.4.0.27-1-x86_64.chi.zst,c/cudnn-8.4.0.27-1-x86_64.chi.zst
cups,1%3A2.4.6-1,1,cups-1%3A2.4.6-1-x86_64.chi.zst,c/cups-1%3A2.4.6-1-x86_64.chi.zst
cups-filters,1.28.17-4,4,cups-filters-1.28.17-4-x86_64.chi.zst,c/cups-filters-1.28.17-4-x86_64.chi.zst
cups-pdf,3.0.1-7,7,cups-pdf-3.0.1-7-x86_64.chi.zst,c/cups-pdf-3.0.1-7-x86_64.chi.zst
cups-pk-helper,0.2.7-1,1,cups-pk-helper-0.2.7-1-x86_64.chi.zst,c/cups-pk-helper-0.2.7-1-x86_64.chi.zst
curl,8.2.1-1,1,curl-8.2.1-1-x86_64.chi.zst,c/curl-8.2.1-1-x86_64.chi.zst
cvc4,1.8-1,1,cvc4-1.8-1-x86_64.chi.zst,c/cvc4-1.8-1-x86_64.chi.zst
